customer_id,tenure_months,monthly_logins,churn_probability,churned
CUST_005226,9,0,0.36,0
CUST_005227,5,19,0.305,1
CUST_005228,24,18,0.12,0
CUST_005229,19,17,0.175,0
CUST_005230,2,20,0.23,0
CUST_005231,17,15,0.205,0
CUST_005232,7,3,0.365,0
CUST_005233,16,8,0.25,0
CUST_005234,14,19,0.215,1
CUST_005235,14,26,0.18,0
CUST_005236,14,26,0.18,0
CUST_005237,16,16,0.21,0
CUST_005238,18,6,0.24,0
CUST_005239,17,23,0.165,0
CUST_005240,16,15,0.115,0
CUST_005241,17,7,0.245,0
CUST_005242,11,24,0.22,1
CUST_005243,8,19,0.175,0
CUST_005244,21,14,0.17,0
CUST_005245,18,23,0.155,0
CUST_005246,11,23,0.225,0
CUST_005247,17,9,0.235,0
CUST_005248,5,20,0.3,1
CUST_005249,1,13,0.375,1
CUST_005250,22,21,0.125,1
CUST_005251,10,5,0.325,1
CUST_005252,21,17,0.155,0
CUST_005253,7,8,0.34,1
CUST_005254,14,8,0.17,0
CUST_005255,5,14,0.33,1
CUST_005256,24,15,0.135,0
CUST_005257,17,6,0.15,0
CUST_005258,5,20,0.3,0
CUST_005259,17,7,0.245,0
CUST_005260,1,15,0.365,1
CUST_005261,6,12,0.33,1
CUST_005262,19,9,0.115,0
CUST_005263,3,27,0.285,0
CUST_005264,7,23,0.265,0
CUST_005265,19,14,0.19,0
CUST_005266,22,6,0.2,0
CUST_005267,9,17,0.275,0
CUST_005268,2,17,0.345,1
CUST_005269,7,30,0.13,0
CUST_005270,24,18,0.12,0
CUST_005271,7,13,0.315,0
CUST_005272,22,18,0.14,0
CUST_005273,10,19,0.255,0
CUST_005274,24,18,0.12,0
CUST_005275,1,0,0.44,1
CUST_005276,21,20,0.14,0
CUST_005277,8,21,0.265,0
CUST_005278,24,9,0.165,0
CUST_005279,17,23,0.165,0
CUST_005280,19,25,0.135,0
CUST_005281,20,9,0.205,1
CUST_005282,2,15,0.355,0
CUST_005283,10,17,0.265,0
CUST_005284,7,7,0.345,0
CUST_005285,2,3,0.415,0
CUST_005286,4,19,0.215,0
CUST_005287,1,22,0.33,0
CUST_005288,2,16,0.35,1
CUST_005289,16,13,0.225,0
CUST_005290,13,9,0.275,0
CUST_005291,12,4,0.31,0
CUST_005292,15,13,0.135,0
CUST_005293,14,25,0.085,0
CUST_005294,8,13,0.305,0
CUST_005295,9,13,0.295,0
CUST_005296,9,16,0.18,0
CUST_005297,6,18,0.3,1
CUST_005298,13,12,0.26,1
CUST_005299,7,7,0.345,0
CUST_005300,10,8,0.31,0
CUST_005301,8,20,0.27,0
CUST_005302,12,13,0.265,1
CUST_005303,15,6,0.27,0
CUST_005304,19,9,0.215,1
CUST_005305,13,23,0.105,0
CUST_005306,10,28,0.21,0
CUST_005307,1,25,0.215,0
CUST_005308,9,15,0.285,1
CUST_005309,10,24,0.23,0
CUST_005310,9,25,0.235,1
CUST_005311,2,32,0.27,0
CUST_005312,6,5,0.365,0
CUST_005313,11,14,0.17,0
CUST_005314,9,11,0.305,0
CUST_005315,7,17,0.295,0
CUST_005316,3,29,0.275,0
CUST_005317,6,15,0.315,0
CUST_005318,18,4,0.25,0
CUST_005319,4,12,0.35,0
CUST_005320,23,14,0.15,0
CUST_005321,1,24,0.32,0
CUST_005322,7,26,0.15,0
CUST_005323,15,15,0.225,0
CUST_005324,1,33,0.275,1
CUST_005325,13,20,0.22,0
CUST_005326,17,19,0.085,0
CUST_005327,20,24,0.13,1
CUST_005328,9,14,0.19,0
CUST_005329,18,20,0.17,1
CUST_005330,6,20,0.29,1
CUST_005331,3,26,0.19,0
CUST_005332,19,0,0.26,1
CUST_005333,24,14,0.14,0
CUST_005334,3,14,0.35,0
CUST_005335,4,10,0.36,1
CUST_005336,22,23,0.115,0
CUST_005337,7,12,0.32,0
CUST_005338,21,19,0.145,0
CUST_005339,18,15,0.195,0
CUST_005340,1,11,0.285,0
CUST_005341,23,21,0.02,0
CUST_005342,16,17,0.205,1
CUST_005343,15,22,0.19,0
CUST_005344,14,27,0.175,1
CUST_005345,13,33,0.155,0
CUST_005346,10,22,0.14,0
CUST_005347,10,24,0.23,0
CUST_005348,5,21,0.295,1
CUST_005349,13,23,0.205,0
CUST_005350,20,11,0.195,0
CUST_005351,16,12,0.23,1
CUST_005352,1,24,0.22,0
CUST_005353,4,21,0.305,1
CUST_005354,11,18,0.15,0
CUST_005355,13,10,0.27,1
CUST_005356,3,24,0.3,1
CUST_005357,20,6,0.12,0
CUST_005358,12,24,0.21,0
CUST_005359,23,16,0.04,0
CUST_005360,16,15,0.115,0
CUST_005361,19,13,0.195,1
CUST_005362,6,13,0.325,0
CUST_005363,18,39,0.075,0
CUST_005364,6,9,0.245,0
CUST_005365,15,11,0.245,0
CUST_005366,21,21,0.135,0
CUST_005367,24,7,0.175,0
CUST_005368,11,28,0.2,0
CUST_005369,2,21,0.325,0
CUST_005370,15,15,0.225,0
CUST_005371,11,4,0.22,0
CUST_005372,24,22,0.1,0
CUST_005373,10,16,0.17,0
CUST_005374,23,10,0.17,1
CUST_005375,17,7,0.245,1
CUST_005376,11,2,0.33,0
CUST_005377,8,17,0.285,0
CUST_005378,3,11,0.365,1
CUST_005379,3,14,0.35,1
CUST_005380,13,23,0.205,0
CUST_005381,15,23,0.185,1
CUST_005382,3,14,0.35,0
CUST_005383,5,27,0.265,0
CUST_005384,17,26,0.15,0
CUST_005385,15,20,0.2,0
CUST_005386,23,6,0.19,1
CUST_005387,24,21,0.105,0
CUST_005388,9,36,0.18,0
CUST_005389,16,32,0.13,0
CUST_005390,7,27,0.245,0
CUST_005391,1,4,0.42,0
CUST_005392,17,16,0.2,0
CUST_005393,9,19,0.265,0
CUST_005394,9,15,0.285,0
CUST_005395,20,17,0.065,0
CUST_005396,20,2,0.24,1
CUST_005397,19,22,0.15,0
CUST_005398,8,9,0.325,0
CUST_005399,17,27,0.145,0
CUST_005400,12,20,0.23,0
CUST_005401,20,23,0.135,0
CUST_005402,22,11,0.075,1
CUST_005403,4,17,0.325,0
CUST_005404,3,11,0.365,1
CUST_005405,15,7,0.265,1
CUST_005406,14,23,0.195,1
CUST_005407,10,8,0.21,0
CUST_005408,6,9,0.345,0
CUST_005409,2,5,0.405,1
CUST_005410,23,16,0.04,0
CUST_005411,17,0,0.28,1
CUST_005412,17,11,0.225,0
CUST_005413,18,22,0.16,0
CUST_005414,2,28,0.29,0
CUST_005415,23,23,0.105,0
CUST_005416,6,22,0.18,1
CUST_005417,7,36,0.2,0
CUST_005418,13,7,0.285,0
CUST_005419,17,21,0.175,0
CUST_005420,23,16,0.04,0
CUST_005421,5,17,0.315,0
CUST_005422,19,23,0.145,0
CUST_005423,2,24,0.31,0
CUST_005424,6,13,0.325,0
CUST_005425,23,18,0.03,0
CUST_005426,5,19,0.305,0
CUST_005427,16,5,0.265,0
CUST_005428,13,8,0.18,0
CUST_005429,13,25,0.095,0
CUST_005430,13,35,0.145,0
CUST_005431,15,17,0.215,0
CUST_005432,16,5,0.265,1
CUST_005433,13,21,0.215,1
CUST_005434,15,34,0.13,0
CUST_005435,14,13,0.245,0
CUST_005436,4,7,0.375,1
CUST_005437,21,15,0.165,0
CUST_005438,24,6,0.08,0
CUST_005439,18,16,0.09,0
CUST_005440,7,15,0.305,0
CUST_005441,6,24,0.27,1
CUST_005442,17,4,0.26,0
CUST_005443,21,28,0.1,1
CUST_005444,10,12,0.29,1
CUST_005445,21,29,0.095,0
CUST_005446,8,10,0.22,0
CUST_005447,24,14,0.14,1
CUST_005448,15,21,0.195,0
CUST_005449,18,17,0.185,0
CUST_005450,4,13,0.345,0
CUST_005451,9,9,0.215,0
CUST_005452,11,28,0.1,0
CUST_005453,13,24,0.2,0
CUST_005454,18,26,0.14,0
CUST_005455,17,23,0.165,0
CUST_005456,2,9,0.385,1
CUST_005457,11,13,0.275,0
CUST_005458,16,17,0.205,0
CUST_005459,21,25,0.115,0
CUST_005460,23,30,0.07,0
CUST_005461,3,17,0.335,0
CUST_005462,1,30,0.29,0
CUST_005463,3,26,0.29,0
CUST_005464,18,14,0.2,0
CUST_005465,12,20,0.13,0
CUST_005466,21,9,0.195,1
CUST_005467,3,16,0.34,0
CUST_005468,2,12,0.37,0
CUST_005469,4,5,0.285,1
CUST_005470,15,15,0.225,0
CUST_005471,12,20,0.23,0
CUST_005472,17,35,0.105,0
CUST_005473,22,24,0.11,0
CUST_005474,2,28,0.19,0
CUST_005475,21,19,0.045,0
CUST_005476,2,32,0.17,1
CUST_005477,11,2,0.33,0
CUST_005478,1,19,0.345,0
CUST_005479,23,13,0.155,0
CUST_005480,22,0,0.23,0
CUST_005481,14,13,0.145,0
CUST_005482,18,10,0.22,0
CUST_005483,21,31,0.085,0
CUST_005484,19,15,0.185,0
CUST_005485,3,23,0.205,0
CUST_005486,21,9,0.195,0
CUST_005487,2,14,0.36,1
CUST_005488,15,7,0.165,1
CUST_005489,11,20,0.14,0
CUST_005490,24,15,0.035,0
CUST_005491,9,0,0.36,0
CUST_005492,3,4,0.4,0
CUST_005493,1,24,0.22,0
CUST_005494,21,7,0.205,0
CUST_005495,10,25,0.225,1
CUST_005496,11,33,0.175,0
CUST_005497,18,30,0.12,0
CUST_005498,21,13,0.075,0
CUST_005499,8,9,0.325,0
CUST_005500,15,20,0.2,0
CUST_005501,15,17,0.215,0
CUST_005502,16,21,0.185,0
CUST_005503,19,3,0.245,1
CUST_005504,23,34,0.02,0
CUST_005505,22,14,0.16,0
CUST_005506,20,0,0.25,1
CUST_005507,8,12,0.21,0
CUST_005508,7,16,0.3,0
CUST_005509,12,27,0.195,0
CUST_005510,22,7,0.195,1
CUST_005511,19,29,0.02,0
CUST_005512,15,13,0.135,0
CUST_005513,24,27,0.075,0
CUST_005514,1,25,0.215,0
CUST_005515,8,26,0.14,0
CUST_005516,6,28,0.25,0
CUST_005517,11,12,0.18,1
CUST_005518,23,26,0.09,0
CUST_005519,7,17,0.295,0
CUST_005520,21,7,0.205,0
CUST_005521,6,29,0.145,0
CUST_005522,15,20,0.2,0
CUST_005523,19,34,0.09,0
CUST_005524,6,14,0.32,1
CUST_005525,20,19,0.155,0
CUST_005526,16,15,0.215,1
CUST_005527,18,16,0.09,0
CUST_005528,10,13,0.285,0
CUST_005529,18,15,0.095,0
CUST_005530,20,28,0.11,0
CUST_005531,24,13,0.145,0
CUST_005532,19,11,0.205,0
CUST_005533,24,15,0.135,0
CUST_005534,14,20,0.21,1
CUST_005535,11,17,0.255,0
CUST_005536,11,20,0.14,0
CUST_005537,22,27,0.02,0
CUST_005538,18,28,0.13,0
CUST_005539,3,27,0.285,0
CUST_005540,17,16,0.2,1
CUST_005541,1,21,0.235,1
CUST_005542,15,17,0.215,1
CUST_005543,13,27,0.185,1
CUST_005544,3,21,0.315,0
CUST_005545,16,34,0.12,0
CUST_005546,11,10,0.29,1
CUST_005547,17,22,0.17,1
CUST_005548,8,16,0.19,0
CUST_005549,9,21,0.155,1
CUST_005550,16,16,0.21,0
CUST_005551,14,24,0.19,0
CUST_005552,1,20,0.34,0
CUST_005553,2,27,0.295,1
CUST_005554,12,9,0.285,0
CUST_005555,14,21,0.105,0
CUST_005556,20,7,0.115,0
CUST_005557,15,21,0.195,1
CUST_005558,21,15,0.165,0
CUST_005559,3,25,0.295,0
CUST_005560,6,16,0.31,0
CUST_005561,14,5,0.285,0
CUST_005562,9,5,0.335,0
CUST_005563,14,13,0.245,1
CUST_005564,22,14,0.16,0
CUST_005565,17,19,0.185,0
CUST_005566,20,28,0.11,1
CUST_005567,11,0,0.34,0
CUST_005568,16,15,0.215,0
CUST_005569,6,9,0.345,0
CUST_005570,12,13,0.265,0
CUST_005571,8,20,0.27,0
CUST_005572,6,26,0.16,0
CUST_005573,8,26,0.24,0
CUST_005574,3,23,0.305,0
CUST_005575,24,22,0.1,0
CUST_005576,21,6,0.21,0
CUST_005577,10,16,0.27,0
CUST_005578,21,24,0.12,0
CUST_005579,9,12,0.2,0
CUST_005580,9,14,0.19,1
CUST_005581,8,13,0.305,0
CUST_005582,9,32,0.2,0
CUST_005583,6,32,0.23,0
CUST_005584,3,15,0.345,1
CUST_005585,23,24,0.1,0
CUST_005586,3,14,0.35,1
CUST_005587,12,27,0.195,1
CUST_005588,21,11,0.185,0
CUST_005589,2,30,0.28,0
CUST_005590,17,16,0.1,0
CUST_005591,14,30,0.06,0
CUST_005592,2,27,0.295,0
CUST_005593,15,19,0.205,0
CUST_005594,19,6,0.23,0
CUST_005595,3,33,0.155,0
CUST_005596,18,20,0.17,0
CUST_005597,6,10,0.24,0
CUST_005598,15,16,0.22,0
CUST_005599,5,26,0.27,0
CUST_005600,18,18,0.18,1
CUST_005601,19,20,0.16,0
CUST_005602,15,14,0.23,0
CUST_005603,13,17,0.235,0
CUST_005604,19,0,0.26,0
CUST_005605,20,25,0.025,0
CUST_005606,2,19,0.235,0
CUST_005607,12,19,0.235,0
CUST_005608,19,21,0.155,0
CUST_005609,10,19,0.255,0
CUST_005610,11,19,0.245,0
CUST_005611,12,34,0.16,0
CUST_005612,10,29,0.205,1
CUST_005613,18,18,0.08,0
CUST_005614,16,16,0.21,0
CUST_005615,10,15,0.275,0
CUST_005616,20,17,0.065,0
CUST_005617,20,28,0.11,0
CUST_005618,18,25,0.045,0
CUST_005619,19,26,0.13,0
CUST_005620,1,24,0.32,1
CUST_005621,24,23,0.095,0
CUST_005622,4,3,0.395,0
CUST_005623,5,15,0.325,0
CUST_005624,2,7,0.395,1
CUST_005625,9,22,0.25,0
CUST_005626,24,18,0.12,1
CUST_005627,3,18,0.33,0
CUST_005628,11,8,0.3,1
CUST_005629,19,23,0.145,0
CUST_005630,14,42,0.1,0
CUST_005631,8,22,0.26,0
CUST_005632,2,8,0.39,1
CUST_005633,9,4,0.34,0
CUST_005634,23,0,0.12,0
CUST_005635,18,12,0.21,0
CUST_005636,5,18,0.31,0
CUST_005637,21,17,0.155,0
CUST_005638,23,20,0.02,0
CUST_005639,15,31,0.145,0
CUST_005640,20,19,0.155,0
CUST_005641,18,30,0.02,0
CUST_005642,1,18,0.35,0
CUST_005643,4,20,0.21,0
CUST_005644,1,24,0.32,0
CUST_005645,19,17,0.075,0
CUST_005646,12,18,0.14,0
CUST_005647,20,18,0.16,0
CUST_005648,14,34,0.14,0
CUST_005649,6,13,0.325,0
CUST_005650,2,20,0.23,0
CUST_005651,3,5,0.395,1
CUST_005652,7,24,0.26,1
CUST_005653,20,12,0.19,0
CUST_005654,16,20,0.19,0
CUST_005655,15,20,0.2,0
CUST_005656,13,18,0.23,0
CUST_005657,1,19,0.345,1
CUST_005658,4,27,0.175,0
CUST_005659,16,9,0.245,0
CUST_005660,6,19,0.195,1
CUST_005661,3,11,0.365,0
CUST_005662,13,12,0.26,1
CUST_005663,15,4,0.18,0
CUST_005664,20,5,0.225,0
CUST_005665,18,19,0.175,0
CUST_005666,5,16,0.32,0
CUST_005667,20,17,0.165,0
CUST_005668,21,11,0.185,1
CUST_005669,5,25,0.275,0
CUST_005670,16,13,0.225,1
CUST_005671,2,10,0.38,0
CUST_005672,15,24,0.08,0
CUST_005673,4,15,0.335,0
CUST_005674,5,23,0.185,1
CUST_005675,9,25,0.235,0
CUST_005676,2,14,0.26,1
CUST_005677,8,23,0.255,0
CUST_005678,10,23,0.235,1
CUST_005679,2,18,0.34,0
CUST_005680,5,8,0.36,0
CUST_005681,11,38,0.15,0
CUST_005682,1,20,0.24,1
CUST_005683,3,1,0.415,1
CUST_005684,6,16,0.31,0
CUST_005685,24,16,0.13,0
CUST_005686,13,29,0.175,0
CUST_005687,18,14,0.2,1
CUST_005688,22,17,0.145,0
CUST_005689,8,21,0.265,0
CUST_005690,23,11,0.165,0
CUST_005691,11,3,0.325,0
CUST_005692,14,27,0.175,1
CUST_005693,15,12,0.14,0
CUST_005694,6,24,0.17,1
CUST_005695,8,31,0.215,0
CUST_005696,6,19,0.295,1
CUST_005697,21,27,0.105,0
CUST_005698,14,31,0.055,0
CUST_005699,4,24,0.19,0
CUST_005700,7,10,0.33,0
CUST_005701,3,9,0.375,1
CUST_005702,17,10,0.13,0
CUST_005703,6,27,0.255,0
CUST_005704,12,21,0.225,0
CUST_005705,3,25,0.295,0
CUST_005706,10,12,0.29,0
CUST_005707,13,13,0.255,0
CUST_005708,20,19,0.055,0
CUST_005709,6,23,0.275,1
CUST_005710,24,13,0.145,0
CUST_005711,14,19,0.215,0
CUST_005712,8,30,0.12,0
CUST_005713,18,14,0.2,0
CUST_005714,4,29,0.265,0
CUST_005715,16,12,0.13,1
CUST_005716,3,18,0.33,1
CUST_005717,8,12,0.31,0
CUST_005718,22,29,0.085,0
CUST_005719,2,11,0.375,1
CUST_005720,12,28,0.19,0
CUST_005721,20,17,0.065,0
CUST_005722,22,18,0.14,0
CUST_005723,18,14,0.2,1
CUST_005724,5,27,0.265,0
CUST_005725,12,10,0.28,0
CUST_005726,6,21,0.285,0
CUST_005727,21,33,0.075,0
CUST_005728,23,11,0.165,0
CUST_005729,21,18,0.05,0
CUST_005730,7,25,0.255,0
CUST_005731,2,8,0.39,0
CUST_005732,19,8,0.22,0
CUST_005733,22,5,0.205,0
CUST_005734,13,23,0.205,0
CUST_005735,12,21,0.225,0
CUST_005736,3,19,0.325,0
CUST_005737,1,16,0.36,1
CUST_005738,14,26,0.18,0
CUST_005739,4,10,0.36,1
CUST_005740,5,16,0.32,0
CUST_005741,24,9,0.165,0
CUST_005742,10,4,0.33,1
CUST_005743,16,13,0.225,0
CUST_005744,6,22,0.28,0
CUST_005745,12,16,0.25,0
CUST_005746,6,20,0.29,0
CUST_005747,10,25,0.125,0
CUST_005748,7,21,0.275,0
CUST_005749,15,20,0.2,1
CUST_005750,12,18,0.24,0
CUST_005751,2,33,0.265,0
CUST_005752,7,1,0.375,1
CUST_005753,17,26,0.15,0
CUST_005754,7,27,0.245,0
CUST_005755,8,15,0.295,0
CUST_005756,11,16,0.26,1
CUST_005757,2,19,0.235,0
CUST_005758,18,20,0.07,0
CUST_005759,2,9,0.385,1
CUST_005760,19,27,0.125,1
CUST_005761,11,22,0.23,0
CUST_005762,7,11,0.325,0
CUST_005763,15,0,0.3,0
CUST_005764,13,21,0.215,0
CUST_005765,12,18,0.14,0
CUST_005766,2,27,0.195,0
CUST_005767,16,16,0.21,0
CUST_005768,13,28,0.18,0
CUST_005769,9,23,0.145,1
CUST_005770,20,15,0.175,1
CUST_005771,7,23,0.265,0
CUST_005772,1,4,0.42,1
CUST_005773,15,16,0.22,1
CUST_005774,13,29,0.175,1
CUST_005775,3,9,0.375,0
CUST_005776,15,29,0.155,1
CUST_005777,10,15,0.275,0
CUST_005778,4,7,0.375,1
CUST_005779,21,10,0.19,0
CUST_005780,15,17,0.215,0
CUST_005781,2,24,0.31,0
CUST_005782,5,23,0.285,0
CUST_005783,13,23,0.205,1
CUST_005784,12,30,0.18,0
CUST_005785,4,26,0.18,0
CUST_005786,4,19,0.315,0
CUST_005787,15,21,0.195,0
CUST_005788,20,18,0.06,0
CUST_005789,18,20,0.17,0
CUST_005790,10,2,0.34,0
CUST_005791,17,22,0.17,0
CUST_005792,24,24,0.09,0
CUST_005793,13,16,0.24,0
CUST_005794,3,21,0.315,0
CUST_005795,21,22,0.13,0
CUST_005796,13,28,0.08,0
CUST_005797,9,14,0.29,0
CUST_005798,18,17,0.185,0
CUST_005799,9,11,0.305,1
CUST_005800,23,10,0.17,0
CUST_005801,19,18,0.17,0
CUST_005802,22,15,0.155,1
CUST_005803,4,16,0.33,0
CUST_005804,24,13,0.145,0
CUST_005805,11,21,0.235,1
CUST_005806,10,10,0.3,0
CUST_005807,6,30,0.24,0
CUST_005808,19,31,0.105,1
CUST_005809,15,12,0.24,1
CUST_005810,2,30,0.18,0
CUST_005811,15,18,0.11,0
CUST_005812,11,20,0.14,0
CUST_005813,5,19,0.305,0
CUST_005814,2,4,0.41,1
CUST_005815,3,25,0.195,0
CUST_005816,23,8,0.18,0
CUST_005817,4,7,0.275,0
CUST_005818,8,20,0.27,0
CUST_005819,11,10,0.19,1
CUST_005820,15,16,0.22,0
CUST_005821,18,11,0.215,0
CUST_005822,16,11,0.235,1
CUST_005823,22,14,0.16,0
CUST_005824,1,24,0.32,1
CUST_005825,9,9,0.315,0
CUST_005826,10,11,0.295,0
CUST_005827,15,1,0.295,0
CUST_005828,18,24,0.15,0
CUST_005829,21,33,0.075,0
CUST_005830,8,14,0.2,0
CUST_005831,8,7,0.235,1
CUST_005832,2,37,0.245,0
CUST_005833,18,14,0.2,0
CUST_005834,6,7,0.255,0
CUST_005835,5,20,0.3,1
CUST_005836,10,30,0.2,0
CUST_005837,16,23,0.175,0
CUST_005838,20,16,0.17,0
CUST_005839,23,14,0.15,0
CUST_005840,4,15,0.335,1
CUST_005841,17,19,0.185,0
CUST_005842,16,32,0.03,0
CUST_005843,14,12,0.25,0
CUST_005844,24,14,0.04,1
CUST_005845,2,24,0.21,1
CUST_005846,20,0,0.25,0
CUST_005847,10,28,0.21,0
CUST_005848,1,16,0.36,0
CUST_005849,6,18,0.3,1
CUST_005850,1,18,0.35,0
CUST_005851,4,18,0.32,0
CUST_005852,2,25,0.205,0
CUST_005853,11,18,0.25,0
CUST_005854,20,22,0.14,0
CUST_005855,23,2,0.21,0
CUST_005856,4,22,0.3,0
CUST_005857,3,25,0.295,0
CUST_005858,13,0,0.32,0
CUST_005859,10,26,0.12,0
CUST_005860,2,5,0.405,1
CUST_005861,4,8,0.37,1
CUST_005862,1,17,0.355,0
CUST_005863,14,28,0.17,0
CUST_005864,24,21,0.105,0
CUST_005865,13,31,0.165,0
CUST_005866,11,26,0.21,0
CUST_005867,4,24,0.19,0
CUST_005868,7,12,0.32,1
CUST_005869,14,1,0.305,0
CUST_005870,22,15,0.155,0
CUST_005871,9,11,0.305,1
CUST_005872,20,17,0.165,1
CUST_005873,23,21,0.115,0
CUST_005874,9,35,0.185,0
CUST_005875,15,25,0.075,0
CUST_005876,24,19,0.115,0
CUST_005877,24,35,0.035,0
CUST_005878,15,21,0.195,0
CUST_005879,13,15,0.245,1
CUST_005880,24,9,0.165,0
CUST_005881,11,15,0.265,0
CUST_005882,5,25,0.275,1
CUST_005883,16,7,0.255,0
CUST_005884,20,14,0.18,0
CUST_005885,6,10,0.34,0
CUST_005886,14,33,0.145,0
CUST_005887,3,19,0.225,0
CUST_005888,19,20,0.16,0
CUST_005889,1,24,0.22,0
CUST_005890,9,10,0.31,1
CUST_005891,23,8,0.18,0
CUST_005892,5,20,0.3,0
CUST_005893,4,23,0.195,0
CUST_005894,11,18,0.25,0
CUST_005895,22,20,0.13,0
CUST_005896,5,26,0.27,0
CUST_005897,16,40,0.09,0
CUST_005898,4,16,0.33,0
CUST_005899,4,13,0.345,0
CUST_005900,16,26,0.16,0
CUST_005901,11,24,0.22,0
CUST_005902,5,7,0.365,0
CUST_005903,9,31,0.205,1
CUST_005904,22,14,0.16,0
CUST_005905,8,11,0.315,0
CUST_005906,23,19,0.125,0
CUST_005907,20,14,0.18,0
CUST_005908,18,16,0.19,1
CUST_005909,16,9,0.245,0
CUST_005910,3,8,0.38,0
CUST_005911,18,22,0.16,0
CUST_005912,19,12,0.2,1
CUST_005913,22,17,0.145,0
CUST_005914,5,26,0.27,0
CUST_005915,18,13,0.205,0
CUST_005916,3,16,0.34,1
CUST_005917,9,14,0.29,1
CUST_005918,20,18,0.06,0
CUST_005919,4,19,0.215,0
CUST_005920,21,22,0.13,0
CUST_005921,8,11,0.315,0
CUST_005922,20,17,0.165,0
CUST_005923,2,15,0.255,1
CUST_005924,19,11,0.205,0
CUST_005925,7,15,0.305,1
CUST_005926,12,30,0.08,0
CUST_005927,14,13,0.245,0
CUST_005928,5,14,0.23,0
CUST_005929,19,26,0.03,0
CUST_005930,14,7,0.275,0
CUST_005931,8,32,0.21,0
CUST_005932,15,21,0.195,0
CUST_005933,21,7,0.205,0
CUST_005934,2,17,0.345,0
CUST_005935,6,19,0.195,0
CUST_005936,13,11,0.265,0
CUST_005937,10,16,0.17,0
CUST_005938,24,18,0.12,0
CUST_005939,2,30,0.28,1
CUST_005940,8,24,0.25,0
CUST_005941,13,12,0.26,1
CUST_005942,22,26,0.1,0
CUST_005943,4,9,0.365,0
CUST_005944,24,20,0.11,1
CUST_005945,2,27,0.295,1
CUST_005946,15,6,0.27,0
CUST_005947,19,10,0.21,0
CUST_005948,19,16,0.18,0
CUST_005949,6,22,0.18,1
CUST_005950,4,18,0.32,1
CUST_005951,13,6,0.19,0
CUST_005952,4,9,0.365,1
CUST_005953,2,30,0.18,0
CUST_005954,24,10,0.16,0
CUST_005955,3,11,0.365,0
CUST_005956,7,18,0.29,1
CUST_005957,19,0,0.26,1
CUST_005958,23,34,0.05,0
CUST_005959,13,8,0.18,0
CUST_005960,9,6,0.33,0
CUST_005961,2,16,0.35,0
CUST_005962,16,12,0.23,0
CUST_005963,6,19,0.295,0
CUST_005964,9,18,0.27,1
CUST_005965,17,6,0.25,0
CUST_005966,24,5,0.185,0
CUST_005967,7,29,0.235,1
CUST_005968,11,22,0.13,0
CUST_005969,22,12,0.17,0
CUST_005970,4,16,0.33,0
CUST_005971,16,20,0.19,0
CUST_005972,17,27,0.145,0
CUST_005973,17,10,0.23,0
CUST_005974,12,24,0.21,0
CUST_005975,18,23,0.155,0
CUST_005976,10,13,0.285,1
CUST_005977,9,9,0.315,0
CUST_005978,23,13,0.055,1
CUST_005979,2,36,0.25,1
CUST_005980,11,13,0.275,0
CUST_005981,10,21,0.145,1
CUST_005982,7,20,0.28,0
CUST_005983,19,13,0.195,0
CUST_005984,23,26,0.09,0
CUST_005985,22,3,0.215,0
CUST_005986,3,16,0.34,1
CUST_005987,10,21,0.145,0
CUST_005988,16,14,0.22,0
CUST_005989,18,12,0.21,0
CUST_005990,20,30,0.1,0
CUST_005991,19,21,0.155,0
CUST_005992,20,18,0.16,0
CUST_005993,3,9,0.275,0
CUST_005994,10,29,0.205,1
CUST_005995,11,29,0.095,0
CUST_005996,23,22,0.11,0
CUST_005997,12,16,0.15,0
CUST_005998,3,15,0.345,1
CUST_005999,24,19,0.115,0
CUST_006000,3,17,0.335,0
CUST_006001,14,17,0.225,1
CUST_006002,9,20,0.26,1
CUST_006003,16,9,0.145,0
CUST_006004,16,18,0.2,0
CUST_006005,14,13,0.245,0
CUST_006006,18,17,0.185,0
CUST_006007,3,26,0.19,0
CUST_006008,3,35,0.245,0
CUST_006009,4,19,0.315,0
CUST_006010,7,17,0.295,0
CUST_006011,6,25,0.265,1
CUST_006012,2,22,0.32,0
CUST_006013,16,12,0.13,0
CUST_006014,4,22,0.2,0
CUST_006015,1,16,0.36,0
CUST_006016,7,18,0.29,0
CUST_006017,6,20,0.29,0
CUST_006018,4,4,0.39,0
CUST_006019,1,23,0.225,0
CUST_006020,6,18,0.3,1
CUST_006021,2,19,0.235,0
CUST_006022,18,23,0.155,0
CUST_006023,13,27,0.185,0
CUST_006024,23,10,0.17,0
CUST_006025,9,12,0.2,0
CUST_006026,11,2,0.33,0
CUST_006027,19,18,0.17,0
CUST_006028,6,25,0.165,1
CUST_006029,19,0,0.26,1
CUST_006030,19,17,0.175,1
CUST_006031,10,8,0.31,1
CUST_006032,15,3,0.285,1
CUST_006033,11,13,0.275,1
CUST_006034,23,15,0.145,0
CUST_006035,17,14,0.21,0
CUST_006036,24,18,0.12,0
CUST_006037,13,22,0.21,0
CUST_006038,4,23,0.295,0
CUST_006039,6,18,0.2,0
CUST_006040,24,26,0.08,0
CUST_006041,18,24,0.15,0
CUST_006042,1,7,0.405,1
CUST_006043,7,12,0.32,1
CUST_006044,2,21,0.225,1
CUST_006045,7,26,0.25,1
CUST_006046,17,19,0.185,1
