date,campaign_id,channel,campaign_type,spend,impressions,ctr,clicks,landing_page_views,add_to_cart,conversion_rate,purchases,aov,revenue,roi
2024-05-07,CMP_20240507_Referral,Referral,Retention,723.01,53860,0.0907,4883,2954,617,0.0515,31,73.41,2275.67,2.1475
2024-05-07,CMP_20240507_Organic,Organic,Retention,10859.13,493927,0.0766,37828,29219,2508,0.1129,283,257.23,72795.88,5.7037
2024-05-07,CMP_20240507_YouTube,YouTube,Awareness,6946.55,431405,0.0964,41587,29905,4354,0.1146,499,106.38,53084.84,6.6419
2024-05-08,CMP_20240508_Google_Ads,Google Ads,Retention,1140.07,53158,0.0804,4272,3143,679,0.1452,98,404.84,39674.11,33.7997
2024-05-08,CMP_20240508_Meta,Meta,Retention,10736.09,311932,0.0842,26278,20607,1899,0.0883,167,359.48,60032.61,4.5917
2024-05-08,CMP_20240508_Email,Email,Awareness,8423.63,219361,0.1341,29406,18186,3251,0.1113,361,277.18,100060.97,10.8786
2024-05-08,CMP_20240508_Referral,Referral,Retention,1935.09,118764,0.1574,18696,13810,3665,0.1657,607,50.7,30774.72,14.9035
2024-05-08,CMP_20240508_Organic,Organic,Awareness,4514.59,237938,0.1265,30094,21827,5254,0.1683,884,59.49,52589.39,10.6488
2024-05-08,CMP_20240508_YouTube,YouTube,Retention,4450.48,294547,0.0551,16220,11120,2493,0.1199,298,424.76,126578.26,27.4415
2024-05-09,CMP_20240509_Google_Ads,Google Ads,Awareness,2506.74,199840,0.097,19387,15986,2113,0.1445,305,374.68,114277.62,44.5881
2024-05-09,CMP_20240509_Meta,Meta,Awareness,13796.63,967373,0.099,95817,72132,18124,0.1203,2179,418.65,912247.5,65.121
2024-05-09,CMP_20240509_Email,Email,Awareness,14860.69,373152,0.1166,43524,26839,4888,0.1675,818,188.72,154371.14,9.3879
2024-05-09,CMP_20240509_Referral,Referral,Retention,11262.59,818575,0.1317,107781,86315,15604,0.2216,3458,415.24,1435895.47,126.4925
2024-05-09,CMP_20240509_Organic,Organic,Conversion,4007.94,302502,0.1084,32786,17159,862,0.1437,123,440.11,54133.41,12.5065
2024-05-09,CMP_20240509_YouTube,YouTube,Awareness,9381.19,253815,0.0772,19593,12947,2590,0.1853,479,303.53,145389.97,14.498
2024-05-10,CMP_20240510_Google_Ads,Google Ads,Awareness,1161.89,28152,0.0817,2299,1377,247,0.1101,27,279.0,7533.11,5.4835
2024-05-10,CMP_20240510_Meta,Meta,Conversion,7642.35,580526,0.077,44722,26986,6885,0.13,895,284.9,254981.77,32.3643
2024-05-10,CMP_20240510_Email,Email,Conversion,9742.53,477571,0.0755,36076,20178,3816,0.0912,347,260.71,90464.88,8.2856
2024-05-10,CMP_20240510_Referral,Referral,Conversion,13163.39,321300,0.096,30851,17072,2323,0.2282,530,264.55,140212.23,9.6517
2024-05-10,CMP_20240510_Organic,Organic,Conversion,8100.34,572978,0.1456,83447,45554,7122,0.1662,1183,192.36,227557.94,27.0924
2024-05-10,CMP_20240510_YouTube,YouTube,Conversion,11089.25,809734,0.1046,84673,59253,5343,0.0734,392,202.93,79547.4,6.1734
2024-05-11,CMP_20240511_Google_Ads,Google Ads,Retention,939.26,43283,0.0597,2582,2019,432,0.1734,74,225.42,16680.97,16.7596
2024-05-11,CMP_20240511_Meta,Meta,Awareness,2878.66,64933,0.124,8050,4607,1129,0.12,135,410.52,55420.82,18.2523
2024-05-11,CMP_20240511_Email,Email,Retention,8138.87,480693,0.1164,55940,39532,10200,0.1689,1722,133.53,229942.85,27.2524
2024-05-11,CMP_20240511_Referral,Referral,Awareness,13181.83,611012,0.0921,56301,34691,7614,0.1216,925,194.48,179897.3,12.6474
2024-05-11,CMP_20240511_Organic,Organic,Awareness,3200.46,96616,0.0981,9476,5472,512,0.1059,54,107.41,5800.08,0.8123
2024-05-11,CMP_20240511_YouTube,YouTube,Retention,3894.27,276604,0.1023,28305,15970,3117,0.1092,340,135.82,46177.68,10.8579
2024-05-12,CMP_20240512_Google_Ads,Google Ads,Retention,7405.96,196818,0.1024,20151,11971,2725,0.1568,427,238.44,101815.35,12.7478
2024-05-12,CMP_20240512_Meta,Meta,Retention,14009.24,460938,0.1142,52651,47287,11468,0.1177,1349,305.09,411565.99,28.3782
2024-05-12,CMP_20240512_Email,Email,Conversion,12970.38,314842,0.1267,39877,25659,5446,0.1282,698,300.33,209633.45,15.1625
2024-05-12,CMP_20240512_Referral,Referral,Conversion,10884.82,289167,0.1109,32074,16888,1809,0.2644,478,380.75,181998.4,15.7204
2024-05-12,CMP_20240512_Organic,Organic,Awareness,7904.44,183659,0.0763,14012,7788,1976,0.1366,269,212.56,57179.3,6.2338
2024-05-12,CMP_20240512_YouTube,YouTube,Retention,8707.2,184412,0.0905,16681,11045,1614,0.0779,125,342.28,42785.2,3.9138
2024-05-13,CMP_20240513_Google_Ads,Google Ads,Conversion,648.61,35387,0.0728,2575,1817,340,0.1675,56,127.0,7111.75,9.9646
2024-05-13,CMP_20240513_Meta,Meta,Conversion,14418.09,1143405,0.0902,103173,92008,9966,0.1291,1287,377.69,486086.94,32.7137
2024-05-13,CMP_20240513_Email,Email,Retention,12457.28,658949,0.0942,62048,38752,9289,0.1396,1296,153.66,199146.49,14.9864
2024-05-13,CMP_20240513_Referral,Referral,Conversion,6320.2,324408,0.1136,36862,31199,5006,0.2055,1028,361.3,371415.89,57.7665
2024-05-13,CMP_20240513_Organic,Organic,Retention,4523.78,216369,0.1144,24746,17479,3873,0.2092,810,478.74,387781.54,84.7207
2024-05-13,CMP_20240513_YouTube,YouTube,Retention,3163.74,193450,0.0853,16509,11814,2386,0.0795,189,332.68,62876.63,18.8741
2024-05-14,CMP_20240514_Google_Ads,Google Ads,Retention,8676.94,446493,0.1212,54111,33239,6674,0.1379,920,410.82,377950.11,42.558
2024-05-14,CMP_20240514_Meta,Meta,Awareness,11309.84,323788,0.065,21043,12072,1835,0.0773,141,389.56,54928.62,3.8567
2024-05-14,CMP_20240514_Email,Email,Awareness,13058.94,697287,0.1083,75523,59444,10565,0.1526,1612,424.26,683900.91,51.3703
2024-05-14,CMP_20240514_Referral,Referral,Conversion,13876.42,617099,0.1225,75584,60395,8717,0.1707,1487,349.6,519859.04,36.4635
2024-05-14,CMP_20240514_Organic,Organic,Retention,5650.14,235252,0.1345,31642,20806,2642,0.1555,410,277.95,113959.21,19.1693
2024-05-14,CMP_20240514_YouTube,YouTube,Retention,4298.87,143887,0.1061,15269,13869,2357,0.16,377,402.58,151773.0,34.3053
2024-05-15,CMP_20240515_Google_Ads,Google Ads,Awareness,14734.14,640774,0.1,64087,35811,7476,0.0809,604,419.58,253423.76,16.1998
2024-05-15,CMP_20240515_Meta,Meta,Awareness,7048.69,302931,0.0826,25035,16011,1973,0.0784,154,155.75,23985.04,2.4028
2024-05-15,CMP_20240515_Email,Email,Retention,8319.36,195824,0.0765,14973,11453,1877,0.1768,331,212.67,70393.73,7.4614
2024-05-15,CMP_20240515_Referral,Referral,Retention,8009.16,192651,0.0939,18098,11338,1563,0.1406,219,149.26,32687.61,3.0813
2024-05-15,CMP_20240515_Organic,Organic,Conversion,10214.51,367223,0.1054,38707,28212,4562,0.1139,519,156.95,81456.23,6.9746
2024-05-15,CMP_20240515_YouTube,YouTube,Retention,12917.02,947044,0.0692,65504,33233,6651,0.0757,503,307.43,154638.09,10.9717
2024-05-16,CMP_20240516_Google_Ads,Google Ads,Retention,8023.93,536524,0.1152,61799,33460,7670,0.1326,1017,448.3,455922.48,55.8204
2024-05-16,CMP_20240516_Meta,Meta,Retention,11960.71,646570,0.0887,57332,34512,2961,0.1477,437,129.56,56618.66,3.7337
2024-05-16,CMP_20240516_Email,Email,Awareness,12697.21,330650,0.0938,31021,18489,4509,0.1561,704,151.46,106627.91,7.3977
2024-05-16,CMP_20240516_Referral,Referral,Awareness,10072.61,802491,0.1181,94748,50062,8395,0.1551,1302,241.73,314735.99,30.2467
2024-05-16,CMP_20240516_Organic,Organic,Conversion,10516.83,763168,0.1424,108710,69451,16533,0.1756,2902,156.71,454774.55,42.2426
2024-05-16,CMP_20240516_YouTube,YouTube,Retention,1830.73,112478,0.0602,6770,4564,960,0.1581,151,296.91,44833.76,23.4896
2024-05-17,CMP_20240517_Google_Ads,Google Ads,Conversion,11921.03,611615,0.091,55642,38191,7132,0.1385,988,355.36,351099.94,28.4521
2024-05-17,CMP_20240517_Meta,Meta,Awareness,7740.92,496260,0.1019,50546,38055,10646,0.1492,1588,489.84,777868.93,99.4879
2024-05-17,CMP_20240517_Email,Email,Retention,11265.96,422153,0.0466,19667,10999,1660,0.0659,109,319.11,34782.95,2.0874
2024-05-17,CMP_20240517_Referral,Referral,Retention,6506.69,345230,0.1181,40772,31270,4088,0.0668,273,243.06,66355.21,9.198
2024-05-17,CMP_20240517_Organic,Organic,Retention,11897.85,283743,0.0948,26888,18720,2444,0.1596,389,316.08,122955.34,9.3342
2024-05-17,CMP_20240517_YouTube,YouTube,Awareness,9327.62,406537,0.0729,29618,20253,4523,0.0747,337,480.59,161958.92,16.3634
2024-05-18,CMP_20240518_Google_Ads,Google Ads,Conversion,6095.47,222581,0.1255,27944,17453,3817,0.1179,450,336.39,151373.37,23.8338
2024-05-18,CMP_20240518_Meta,Meta,Retention,8978.31,668951,0.1032,69041,44769,9431,0.1516,1430,192.82,275734.33,29.7112
2024-05-18,CMP_20240518_Email,Email,Awareness,903.59,27368,0.1392,3809,2275,582,0.2211,128,154.04,19717.06,20.8209
2024-05-18,CMP_20240518_Referral,Referral,Awareness,11921.87,491511,0.1065,52350,34803,7103,0.1134,805,462.03,371937.41,30.1979
2024-05-18,CMP_20240518_Organic,Organic,Awareness,9325.07,678863,0.1052,71432,39053,4828,0.1345,649,241.42,156679.91,15.802
2024-05-18,CMP_20240518_YouTube,YouTube,Retention,10794.57,707878,0.0788,55767,40038,6943,0.0913,634,299.86,190114.08,16.612
2024-05-19,CMP_20240519_Google_Ads,Google Ads,Retention,10844.77,652518,0.0759,49511,31677,3406,0.1595,543,223.63,121429.5,10.1971
2024-05-19,CMP_20240519_Meta,Meta,Retention,8056.07,498988,0.1146,57193,39872,7919,0.0685,542,160.28,86873.67,9.7836
2024-05-19,CMP_20240519_Email,Email,Retention,5604.64,286952,0.1412,40531,27530,3142,0.1395,438,270.94,118673.57,20.1742
2024-05-19,CMP_20240519_Referral,Referral,Retention,5991.4,205327,0.117,24030,14082,2192,0.1727,378,481.77,182108.3,29.395
2024-05-19,CMP_20240519_Organic,Organic,Conversion,10411.79,380689,0.089,33864,25459,4120,0.1022,421,320.03,134732.33,11.9404
2024-05-19,CMP_20240519_YouTube,YouTube,Retention,3482.84,74114,0.0561,4158,3502,857,0.1409,120,341.44,40972.44,10.7641
2024-05-20,CMP_20240520_Google_Ads,Google Ads,Awareness,2699.19,67845,0.0692,4697,3055,620,0.0732,45,343.33,15449.93,4.7239
2024-05-20,CMP_20240520_Meta,Meta,Awareness,3641.38,92812,0.0763,7079,3571,597,0.119,71,170.9,12133.84,2.3322
2024-05-20,CMP_20240520_Email,Email,Awareness,12805.59,811608,0.1114,90397,71819,9702,0.1725,1673,298.61,499571.59,38.012
2024-05-20,CMP_20240520_Referral,Referral,Retention,13329.79,505790,0.1186,59991,35944,6927,0.1284,889,458.43,407541.88,29.5738
2024-05-20,CMP_20240520_Organic,Organic,Awareness,10048.69,792401,0.1014,80345,39048,6083,0.1776,1080,128.61,138902.82,12.823
2024-05-20,CMP_20240520_YouTube,YouTube,Conversion,9840.85,407696,0.0612,24933,19714,4249,0.0362,153,110.99,16981.41,0.7256
2024-05-21,CMP_20240521_Google_Ads,Google Ads,Awareness,8328.09,282805,0.0717,20270,12769,2145,0.0489,104,299.25,31122.45,2.737
2024-05-21,CMP_20240521_Meta,Meta,Awareness,7818.92,278917,0.0739,20609,14587,2657,0.0924,245,98.1,24035.3,2.074
2024-05-21,CMP_20240521_Email,Email,Conversion,6481.46,430314,0.1309,56327,38981,5596,0.1452,812,55.62,45164.41,5.9683
2024-05-21,CMP_20240521_Referral,Referral,Awareness,6662.17,291247,0.1113,32419,26153,4377,0.1266,553,171.14,94639.62,13.2055
2024-05-21,CMP_20240521_Organic,Organic,Awareness,11364.35,329518,0.104,34270,21306,3614,0.1613,582,172.49,100389.31,7.8337
2024-05-21,CMP_20240521_YouTube,YouTube,Retention,1338.05,61484,0.0608,3740,2492,330,0.0882,29,60.7,1760.34,0.3156
2024-05-22,CMP_20240522_Google_Ads,Google Ads,Retention,6973.94,408496,0.074,30248,17481,3660,0.1416,518,459.54,238039.19,33.1327
2024-05-22,CMP_20240522_Meta,Meta,Awareness,6618.92,357082,0.097,34627,26504,5568,0.1112,619,85.97,53216.43,7.04
2024-05-22,CMP_20240522_Email,Email,Conversion,13208.61,315100,0.1096,34541,26473,6728,0.1396,939,465.21,436836.25,32.0721
2024-05-22,CMP_20240522_Referral,Referral,Awareness,12204.7,632445,0.137,86648,60370,11678,0.1648,1924,340.14,654425.55,52.6208
2024-05-22,CMP_20240522_Organic,Organic,Retention,2114.31,69551,0.1293,8995,6964,875,0.1355,118,203.5,24012.73,10.3573
2024-05-22,CMP_20240522_YouTube,YouTube,Conversion,1839.52,68536,0.096,6582,4473,353,0.071,25,207.86,5196.45,1.8249
2024-05-23,CMP_20240523_Google_Ads,Google Ads,Retention,10908.7,404970,0.0502,20315,14476,2526,0.1699,429,179.0,76792.71,6.0396
2024-05-23,CMP_20240523_Meta,Meta,Awareness,11641.77,275722,0.0446,12305,6947,1283,0.0817,104,118.01,12273.55,0.0543
2024-05-23,CMP_20240523_Email,Email,Retention,13585.95,518255,0.1095,56749,37492,6399,0.2142,1370,125.77,172307.46,11.6828
2024-05-23,CMP_20240523_Referral,Referral,Retention,5112.66,379729,0.1404,53309,38047,6785,0.1013,687,405.95,278888.67,53.5487
2024-05-23,CMP_20240523_Organic,Organic,Awareness,535.38,13363,0.1081,1445,759,113,0.1973,22,413.75,9102.57,16.002
2024-05-23,CMP_20240523_YouTube,YouTube,Retention,8314.37,387696,0.0654,25340,19791,4996,0.1348,673,466.24,313779.57,36.7395
2024-05-24,CMP_20240524_Google_Ads,Google Ads,Retention,7381.52,304541,0.1143,34812,29586,7532,0.1226,923,56.66,52299.36,6.0852
2024-05-24,CMP_20240524_Meta,Meta,Conversion,542.78,25576,0.0798,2041,1525,232,0.1841,42,432.92,18182.48,32.4987
2024-05-24,CMP_20240524_Email,Email,Retention,6029.46,256546,0.097,24888,15146,3029,0.1608,487,105.77,51508.06,7.5427
2024-05-24,CMP_20240524_Referral,Referral,Conversion,14492.19,906155,0.1004,90983,61538,11157,0.093,1037,381.4,395508.6,26.2911
2024-05-24,CMP_20240524_Organic,Organic,Awareness,1499.62,83602,0.1282,10720,6305,1309,0.2001,261,273.97,71504.93,46.6819
2024-05-24,CMP_20240524_YouTube,YouTube,Retention,3110.96,170848,0.1136,19410,14593,2843,0.0888,252,231.49,58334.59,17.7513
2024-05-25,CMP_20240525_Google_Ads,Google Ads,Retention,2353.34,65971,0.0704,4642,3141,480,0.0656,31,316.99,9826.77,3.1757
2024-05-25,CMP_20240525_Meta,Meta,Conversion,12675.98,840627,0.0787,66165,42679,5665,0.0989,560,155.05,86828.07,5.8498
2024-05-25,CMP_20240525_Email,Email,Retention,5553.21,132990,0.1216,16174,10060,2146,0.0737,158,385.07,60841.44,9.9561
2024-05-25,CMP_20240525_Referral,Referral,Retention,2875.23,122893,0.1232,15142,10906,2239,0.0807,180,143.2,25776.56,7.9651
2024-05-25,CMP_20240525_Organic,Organic,Awareness,3696.57,210642,0.1274,26827,22201,5214,0.151,787,271.21,213445.24,56.7414
2024-05-25,CMP_20240525_YouTube,YouTube,Retention,3429.91,150032,0.0662,9925,6512,1250,0.084,105,139.69,14667.39,3.2763
2024-05-26,CMP_20240526_Google_Ads,Google Ads,Awareness,1371.72,56853,0.0892,5071,4274,559,0.1211,67,349.5,23416.33,16.0708
2024-05-26,CMP_20240526_Meta,Meta,Retention,5894.97,147235,0.1207,17766,7236,942,0.1947,183,183.15,33516.93,4.6857
2024-05-26,CMP_20240526_Email,Email,Retention,8996.52,611952,0.1095,67024,58903,15610,0.1572,2453,456.15,1118947.1,123.3755
2024-05-26,CMP_20240526_Referral,Referral,Retention,4890.2,363594,0.0909,33039,17259,3926,0.2397,941,445.03,418776.31,84.6358
2024-05-26,CMP_20240526_Organic,Organic,Awareness,1731.66,94927,0.1048,9946,7044,889,0.1408,125,108.43,13553.31,6.8268
2024-05-26,CMP_20240526_YouTube,YouTube,Retention,9873.54,400473,0.102,40868,26891,5439,0.1192,648,389.27,252250.19,24.5481
2024-05-27,CMP_20240527_Google_Ads,Google Ads,Retention,11605.56,638052,0.0886,56561,31817,3957,0.0863,341,138.2,47126.17,3.0607
2024-05-27,CMP_20240527_Meta,Meta,Awareness,12025.55,764859,0.0967,73933,49290,7924,0.1113,881,459.09,404456.28,32.6331
2024-05-27,CMP_20240527_Email,Email,Awareness,8359.98,254242,0.0705,17930,16584,3338,0.1688,563,132.06,74348.44,7.8934
2024-05-27,CMP_20240527_Referral,Referral,Retention,2829.6,59628,0.0849,5061,3016,503,0.1706,85,471.87,40108.95,13.1748
2024-05-27,CMP_20240527_Organic,Organic,Awareness,8312.93,610782,0.1245,76039,46485,4166,0.1362,567,495.48,280936.31,32.7951
2024-05-27,CMP_20240527_YouTube,YouTube,Awareness,7677.15,249661,0.0681,17000,10625,2158,0.1041,224,214.07,47951.89,5.2461
2024-05-28,CMP_20240528_Google_Ads,Google Ads,Conversion,5886.39,234895,0.0938,22036,14637,3584,0.1867,669,131.99,88300.95,14.0009
2024-05-28,CMP_20240528_Meta,Meta,Conversion,9664.01,634007,0.0953,60447,49561,10644,0.1241,1320,131.8,173978.2,17.0027
2024-05-28,CMP_20240528_Email,Email,Conversion,11998.33,347020,0.0921,31947,29580,5470,0.1494,817,250.95,205022.66,16.0876
2024-05-28,CMP_20240528_Referral,Referral,Conversion,9799.11,419071,0.1153,48338,34270,5559,0.1403,780,345.91,269810.18,26.5341
2024-05-28,CMP_20240528_Organic,Organic,Retention,3548.64,249037,0.091,22658,13267,2648,0.156,413,56.57,23364.19,5.584
2024-05-28,CMP_20240528_YouTube,YouTube,Awareness,7511.86,237845,0.0574,13651,8438,1186,0.1029,122,220.42,26891.0,2.5798
2024-05-29,CMP_20240529_Google_Ads,Google Ads,Awareness,8608.61,413464,0.0995,41131,26095,5703,0.1372,782,495.97,387844.74,44.0531
2024-05-29,CMP_20240529_Meta,Meta,Awareness,2895.15,64575,0.124,8010,6947,1043,0.1316,137,180.3,24700.65,7.5317
2024-05-29,CMP_20240529_Email,Email,Awareness,2476.44,176128,0.079,13909,8542,427,0.1779,75,338.97,25422.81,9.2659
2024-05-29,CMP_20240529_Referral,Referral,Retention,801.07,38922,0.1031,4013,2510,307,0.196,60,427.99,25679.7,31.0566
2024-05-29,CMP_20240529_Organic,Organic,Awareness,9317.17,365739,0.1008,36856,22280,5152,0.2129,1096,271.7,297788.18,30.9612
2024-05-29,CMP_20240529_YouTube,YouTube,Conversion,12137.58,564771,0.0896,50576,34131,2645,0.101,267,89.15,23803.85,0.9612
2024-05-30,CMP_20240530_Google_Ads,Google Ads,Retention,1531.96,107519,0.1002,10774,6900,1145,0.0626,71,240.08,17045.51,10.1266
2024-05-30,CMP_20240530_Meta,Meta,Conversion,13111.61,264669,0.0929,24593,14857,2706,0.121,327,131.34,42948.36,2.2756
2024-05-30,CMP_20240530_Email,Email,Awareness,14453.44,851624,0.1289,109758,60291,7278,0.1893,1378,326.87,450427.0,30.164
2024-05-30,CMP_20240530_Referral,Referral,Retention,9350.89,289703,0.1028,29794,18972,2994,0.1684,504,384.22,193649.35,19.7092
2024-05-30,CMP_20240530_Organic,Organic,Retention,10001.55,690064,0.1222,84333,52932,10555,0.0823,868,51.59,44776.95,3.477
2024-05-30,CMP_20240530_YouTube,YouTube,Retention,2152.69,157017,0.084,13181,10752,2355,0.1406,331,388.28,128521.83,58.7028
2024-05-31,CMP_20240531_Google_Ads,Google Ads,Conversion,11615.93,395856,0.0715,28322,19268,3710,0.1506,558,109.79,61260.44,4.2738
2024-05-31,CMP_20240531_Meta,Meta,Retention,2719.61,213032,0.0494,10526,6407,895,0.1381,123,294.53,36227.57,12.3209
2024-05-31,CMP_20240531_Email,Email,Awareness,11456.46,892602,0.0947,84498,53260,8122,0.137,1113,52.29,58199.41,4.0801
2024-05-31,CMP_20240531_Referral,Referral,Conversion,9611.43,284315,0.1123,31926,18166,2513,0.1772,445,127.72,56836.41,4.9134
2024-05-31,CMP_20240531_Organic,Organic,Conversion,11579.1,581505,0.1093,63572,48978,9224,0.1405,1296,371.79,481845.85,40.6134
2024-05-31,CMP_20240531_YouTube,YouTube,Awareness,8091.73,306123,0.0529,16196,12311,2963,0.1016,300,498.73,149619.29,17.4904
2024-06-01,CMP_20240601_Google_Ads,Google Ads,Awareness,12497.9,260272,0.0784,20412,11163,2489,0.1227,305,123.24,37588.47,2.0076
2024-06-01,CMP_20240601_Meta,Meta,Retention,13725.0,777853,0.1356,105482,59150,4452,0.1065,474,324.67,153891.96,10.2125
2024-06-01,CMP_20240601_Email,Email,Conversion,2325.86,135723,0.0842,11424,7917,1122,0.1885,211,219.56,46326.83,18.9181
2024-06-01,CMP_20240601_Referral,Referral,Awareness,14062.25,328382,0.0997,32755,20498,2098,0.1784,374,162.75,60867.57,3.3284
2024-06-01,CMP_20240601_Organic,Organic,Retention,7136.51,497104,0.1085,53958,27581,6894,0.2065,1423,100.33,142770.53,19.0057
2024-06-01,CMP_20240601_YouTube,YouTube,Awareness,10714.79,718171,0.068,48865,30444,5827,0.0395,230,221.35,50911.29,3.7515
2024-06-02,CMP_20240602_Google_Ads,Google Ads,Awareness,11316.23,784197,0.0839,65764,44199,5971,0.0826,493,147.59,72763.56,5.43
2024-06-02,CMP_20240602_Meta,Meta,Conversion,1028.69,60819,0.0752,4576,2947,559,0.1482,82,83.28,6828.6,5.6381
2024-06-02,CMP_20240602_Email,Email,Retention,13767.95,567827,0.0593,33672,21697,3124,0.1659,518,388.85,201422.18,13.6298
2024-06-02,CMP_20240602_Referral,Referral,Awareness,3943.9,214343,0.091,19513,11687,1827,0.1481,270,335.58,90607.73,21.9742
2024-06-02,CMP_20240602_Organic,Organic,Conversion,4055.58,273406,0.1061,29009,20177,2737,0.147,402,358.64,144174.01,34.5495
2024-06-02,CMP_20240602_YouTube,YouTube,Retention,13474.11,640337,0.0745,47734,29826,3018,0.0858,258,183.19,47262.48,2.5077
2024-06-03,CMP_20240603_Google_Ads,Google Ads,Awareness,14371.81,743980,0.0439,32691,25130,2967,0.2135,633,360.03,227901.49,14.8575
2024-06-03,CMP_20240603_Meta,Meta,Awareness,930.36,50002,0.1014,5067,3902,650,0.0885,57,348.96,19890.75,20.3796
2024-06-03,CMP_20240603_Email,Email,Conversion,1980.2,90804,0.0696,6315,4435,490,0.1944,95,344.03,32683.22,15.505
2024-06-03,CMP_20240603_Referral,Referral,Conversion,4211.34,245957,0.0903,22217,16918,4182,0.1447,605,364.47,220504.13,51.3596
2024-06-03,CMP_20240603_Organic,Organic,Awareness,7496.01,373470,0.0818,30557,23810,4049,0.1486,601,148.0,88945.1,10.8657
2024-06-03,CMP_20240603_YouTube,YouTube,Retention,2413.0,175012,0.0883,15462,8633,1186,0.01,11,417.89,4596.74,0.905
2024-06-04,CMP_20240604_Google_Ads,Google Ads,Awareness,9873.13,635086,0.0928,58921,38567,5860,0.1673,980,192.17,188324.45,18.0744
2024-06-04,CMP_20240604_Meta,Meta,Conversion,6813.64,430821,0.0783,33752,19644,4064,0.0513,208,90.69,18862.7,1.7684
2024-06-04,CMP_20240604_Email,Email,Retention,1392.66,96543,0.0772,7450,5559,1264,0.0625,79,194.55,15369.83,10.0363
2024-06-04,CMP_20240604_Referral,Referral,Retention,9280.14,227080,0.1026,23306,16307,2848,0.199,566,287.95,162980.27,16.5623
2024-06-04,CMP_20240604_Organic,Organic,Awareness,4683.39,328461,0.0988,32454,21550,2579,0.2081,536,481.4,258030.43,54.0948
2024-06-04,CMP_20240604_YouTube,YouTube,Retention,7304.88,216689,0.0791,17139,11455,2552,0.1578,402,259.92,104487.3,13.3038
