customer_id,signup_date,age,gender,income,segment,signup_channel,contract_type
CUST_002573,2024-01-17,50,Female,27814,Individual,Google Ads,Monthly
CUST_002574,2025-02-15,62,Female,78027,Individual,Organic,Annual
CUST_002575,2025-10-24,39,Female,100383,Individual,Referral,Quarterly
CUST_002576,2024-12-26,59,Female,59423,Enterprise,Google Ads,Monthly
CUST_002577,2025-05-25,58,Male,129419,Individual,YouTube,Monthly
CUST_002578,2024-08-05,25,Male,80945,SME,Google Ads,Annual
CUST_002579,2025-01-01,65,Male,106009,Individual,Referral,Monthly
CUST_002580,2025-01-18,57,Male,132673,SME,Google Ads,Monthly
CUST_002581,2024-09-05,39,Male,92036,SME,Meta,Monthly
CUST_002582,2024-03-09,38,Male,70021,Individual,Google Ads,Monthly
CUST_002583,2024-01-03,21,Female,50802,Enterprise,Meta,Monthly
CUST_002584,2024-02-25,37,Female,100291,Individual,YouTube,Monthly
CUST_002585,2025-05-21,61,Male,77228,Individual,Google Ads,Monthly
CUST_002586,2025-07-03,53,Male,115719,SME,Email,Monthly
CUST_002587,2024-12-16,57,Male,82444,SME,Referral,Monthly
CUST_002588,2025-03-21,63,Male,125922,Individual,Referral,Quarterly
CUST_002589,2025-09-18,22,Female,99538,Enterprise,YouTube,Monthly
CUST_002590,2024-12-30,41,Female,137878,Individual,YouTube,Monthly
CUST_002591,2024-10-11,46,Male,77290,Individual,Meta,Annual
CUST_002592,2024-11-03,65,Female,80282,Individual,Referral,Annual
CUST_002593,2025-10-05,29,Male,91979,SME,Referral,Monthly
CUST_002594,2025-04-01,33,Female,57996,Individual,Referral,Annual
CUST_002595,2025-07-08,29,Male,72756,SME,Organic,Annual
CUST_002596,2025-10-25,23,Male,29664,Enterprise,YouTube,Annual
CUST_002597,2024-10-03,39,Female,30807,SME,Meta,Quarterly
CUST_002598,2024-05-06,23,Male,143027,Individual,Meta,Annual
CUST_002599,2024-08-01,49,Female,143990,SME,Referral,Monthly
CUST_002600,2024-03-31,31,Male,45654,SME,Meta,Monthly
CUST_002601,2024-05-20,68,Female,88894,SME,Organic,Monthly
CUST_002602,2024-04-07,60,Female,73294,Individual,Organic,Annual
CUST_002603,2024-03-23,46,Female,31564,Enterprise,Referral,Monthly
CUST_002604,2025-08-09,32,Female,108747,Individual,Meta,Monthly
CUST_002605,2024-02-21,39,Female,38366,Individual,Email,Monthly
CUST_002606,2024-04-07,32,Male,102263,Individual,Referral,Quarterly
CUST_002607,2025-11-06,59,Female,55059,Individual,Email,Annual
CUST_002608,2025-11-14,26,Male,133997,SME,Google Ads,Quarterly
CUST_002609,2024-04-03,56,Female,107897,SME,Email,Monthly
CUST_002610,2024-01-25,47,Female,69237,SME,Meta,Quarterly
CUST_002611,2024-06-05,61,Male,108367,Individual,Google Ads,Monthly
CUST_002612,2025-05-09,64,Female,55572,Individual,Meta,Monthly
CUST_002613,2024-08-15,35,Female,122811,Individual,YouTube,Quarterly
CUST_002614,2025-07-08,35,Female,140388,Enterprise,Email,Monthly
CUST_002615,2024-02-08,46,Male,90043,Individual,Organic,Monthly
CUST_002616,2024-05-11,35,Female,149014,Individual,Organic,Monthly
CUST_002617,2024-03-29,34,Female,131764,Individual,YouTube,Monthly
CUST_002618,2025-04-19,34,Male,85841,Individual,YouTube,Quarterly
CUST_002619,2024-03-07,62,Female,118706,Individual,Meta,Monthly
CUST_002620,2025-08-23,18,Male,74812,SME,Email,Monthly
CUST_002621,2024-06-07,54,Male,114079,SME,Meta,Quarterly
CUST_002622,2024-08-11,23,Male,144477,SME,Referral,Monthly
CUST_002623,2024-07-27,45,Male,141548,SME,Email,Annual
CUST_002624,2024-03-15,44,Female,38477,SME,Google Ads,Annual
CUST_002625,2024-06-06,58,Male,50416,Enterprise,YouTube,Quarterly
CUST_002626,2024-07-13,42,Female,28698,SME,Organic,Monthly
CUST_002627,2024-02-18,25,Male,114482,SME,YouTube,Quarterly
CUST_002628,2025-09-28,61,Male,143980,Individual,YouTube,Annual
CUST_002629,2025-04-14,56,Male,72236,Individual,Referral,Quarterly
CUST_002630,2025-07-12,44,Male,135452,Individual,Referral,Annual
CUST_002631,2025-02-16,67,Female,129681,Individual,Referral,Annual
CUST_002632,2025-05-06,57,Female,112313,Individual,Referral,Monthly
CUST_002633,2024-12-10,32,Female,141685,Individual,Organic,Monthly
CUST_002634,2025-10-29,57,Male,125258,SME,Organic,Monthly
CUST_002635,2025-10-22,58,Male,22928,Individual,YouTube,Monthly
CUST_002636,2024-06-30,21,Female,56895,Individual,Meta,Quarterly
CUST_002637,2025-12-28,31,Female,45176,Enterprise,Referral,Quarterly
CUST_002638,2025-09-09,38,Male,46015,SME,Organic,Monthly
CUST_002639,2024-03-01,59,Male,68231,SME,Email,Quarterly
CUST_002640,2025-01-06,32,Male,53844,SME,Meta,Annual
CUST_002641,2024-10-11,48,Male,135391,Individual,Google Ads,Quarterly
CUST_002642,2025-01-15,68,Male,28250,Individual,YouTube,Monthly
CUST_002643,2024-03-06,55,Male,137632,Individual,Organic,Annual
CUST_002644,2025-05-30,50,Male,129211,Individual,Meta,Monthly
CUST_002645,2024-04-17,48,Male,103098,Enterprise,Meta,Monthly
CUST_002646,2024-03-01,39,Female,38443,SME,Email,Annual
CUST_002647,2025-09-08,20,Female,25149,SME,Organic,Annual
CUST_002648,2024-07-09,18,Female,62800,Enterprise,Email,Quarterly
CUST_002649,2024-10-04,40,Male,111610,Enterprise,YouTube,Monthly
CUST_002650,2025-10-05,59,Female,71843,SME,YouTube,Quarterly
CUST_002651,2025-03-31,52,Male,89669,Individual,Google Ads,Monthly
CUST_002652,2025-10-19,43,Female,61521,Individual,Meta,Quarterly
CUST_002653,2025-05-12,43,Female,79019,Individual,YouTube,Quarterly
CUST_002654,2024-04-21,46,Female,95379,SME,Meta,Monthly
CUST_002655,2024-06-04,34,Female,148785,Individual,Meta,Monthly
CUST_002656,2024-03-20,41,Male,117507,Individual,YouTube,Annual
CUST_002657,2024-09-05,19,Male,38228,Individual,Organic,Quarterly
CUST_002658,2025-07-17,39,Male,55571,Individual,Meta,Quarterly
CUST_002659,2024-10-14,37,Male,92812,SME,Meta,Annual
CUST_002660,2025-12-03,44,Female,60078,Individual,Organic,Monthly
CUST_002661,2025-09-14,26,Male,21320,Individual,YouTube,Quarterly
CUST_002662,2024-07-20,55,Female,63085,Individual,Google Ads,Monthly
CUST_002663,2025-05-31,44,Male,79720,Individual,Meta,Monthly
CUST_002664,2025-12-12,20,Male,118388,Individual,YouTube,Monthly
CUST_002665,2025-07-08,23,Female,133436,Individual,Google Ads,Quarterly
CUST_002666,2024-05-23,21,Male,72452,Individual,Referral,Quarterly
CUST_002667,2025-09-19,40,Male,92657,Enterprise,Google Ads,Quarterly
CUST_002668,2024-05-18,32,Male,35329,Individual,YouTube,Quarterly
CUST_002669,2025-10-21,44,Female,129554,Individual,Email,Quarterly
CUST_002670,2024-01-04,41,Female,35234,SME,Google Ads,Quarterly
CUST_002671,2025-12-18,32,Male,55249,Individual,Google Ads,Monthly
CUST_002672,2024-12-25,57,Female,89187,Individual,Referral,Monthly
CUST_002673,2024-02-10,51,Male,90366,Individual,Referral,Monthly
CUST_002674,2025-10-05,49,Male,111291,SME,Google Ads,Quarterly
CUST_002675,2025-08-18,30,Male,70697,Individual,Email,Monthly
CUST_002676,2024-06-03,20,Female,127772,SME,Referral,Quarterly
CUST_002677,2024-09-05,69,Female,43404,Enterprise,Referral,Monthly
CUST_002678,2025-09-04,34,Male,131395,Individual,YouTube,Monthly
CUST_002679,2024-02-01,48,Female,116226,SME,Email,Monthly
CUST_002680,2024-11-29,62,Female,127292,SME,Organic,Monthly
CUST_002681,2024-05-09,67,Male,20111,Individual,Google Ads,Quarterly
CUST_002682,2025-06-16,68,Male,37809,Individual,Organic,Monthly
CUST_002683,2024-11-22,60,Female,128411,Individual,YouTube,Monthly
CUST_002684,2025-08-08,63,Female,123072,Individual,Email,Monthly
CUST_002685,2025-04-21,60,Male,27169,Enterprise,Email,Monthly
CUST_002686,2024-05-25,63,Female,55650,Individual,Referral,Quarterly
CUST_002687,2024-03-18,54,Male,23065,SME,Organic,Quarterly
CUST_002688,2025-11-22,48,Female,95569,Individual,Meta,Monthly
CUST_002689,2024-09-22,60,Female,55319,Individual,Google Ads,Monthly
CUST_002690,2025-12-03,27,Female,88165,Enterprise,Meta,Monthly
CUST_002691,2024-03-17,68,Female,38179,SME,Referral,Quarterly
CUST_002692,2024-11-16,43,Male,108867,Individual,Meta,Monthly
CUST_002693,2025-09-20,18,Female,65489,SME,Organic,Annual
CUST_002694,2024-12-07,23,Female,114576,Individual,Google Ads,Annual
CUST_002695,2024-07-19,31,Female,102486,Individual,Organic,Annual
CUST_002696,2025-05-15,37,Female,112511,SME,Google Ads,Monthly
CUST_002697,2025-09-30,46,Female,94590,Individual,Referral,Monthly
CUST_002698,2025-05-28,59,Male,149920,Individual,Organic,Annual
CUST_002699,2024-08-31,48,Male,138992,Individual,Referral,Quarterly
CUST_002700,2024-10-02,52,Female,36312,Enterprise,YouTube,Quarterly
CUST_002701,2025-08-04,31,Male,122555,Individual,Meta,Annual
CUST_002702,2025-12-24,48,Male,137922,Individual,Referral,Monthly
CUST_002703,2024-09-06,53,Male,29879,Individual,Organic,Annual
CUST_002704,2025-07-24,25,Male,63888,SME,Referral,Monthly
CUST_002705,2024-05-25,59,Male,110141,Individual,Organic,Monthly
CUST_002706,2024-11-19,57,Male,36490,Individual,Email,Monthly
CUST_002707,2025-02-26,44,Male,25316,Enterprise,Email,Monthly
CUST_002708,2024-10-07,52,Female,71163,Individual,Organic,Quarterly
CUST_002709,2025-05-05,49,Male,124533,SME,YouTube,Monthly
CUST_002710,2024-05-17,67,Female,124862,Individual,Google Ads,Monthly
CUST_002711,2024-07-13,53,Female,132734,SME,YouTube,Monthly
CUST_002712,2024-04-22,40,Female,24383,Individual,Referral,Monthly
CUST_002713,2025-08-16,35,Female,87561,Individual,Email,Quarterly
CUST_002714,2024-11-12,29,Male,147781,SME,Meta,Monthly
CUST_002715,2024-11-03,49,Female,95893,Individual,Email,Annual
CUST_002716,2024-12-04,27,Male,115334,Individual,Referral,Quarterly
CUST_002717,2025-01-02,67,Male,45912,Individual,YouTube,Quarterly
CUST_002718,2025-09-09,33,Female,120956,SME,Meta,Monthly
CUST_002719,2025-02-24,34,Female,115898,Individual,Referral,Annual
CUST_002720,2025-09-18,38,Female,31002,Enterprise,YouTube,Quarterly
CUST_002721,2025-04-14,43,Female,110674,SME,Google Ads,Quarterly
CUST_002722,2024-07-27,31,Male,116460,Individual,Google Ads,Annual
CUST_002723,2024-02-07,65,Female,40449,Individual,Email,Quarterly
CUST_002724,2025-12-23,51,Female,53368,Individual,Meta,Monthly
CUST_002725,2024-08-11,26,Female,145011,Individual,Email,Monthly
CUST_002726,2025-11-10,61,Male,40872,Individual,Referral,Quarterly
CUST_002727,2024-10-17,54,Female,107844,SME,Meta,Annual
CUST_002728,2024-05-19,40,Male,30782,Individual,Email,Annual
CUST_002729,2025-08-25,38,Female,33986,Individual,YouTube,Quarterly
CUST_002730,2024-08-10,40,Male,49533,SME,Referral,Quarterly
CUST_002731,2025-04-12,40,Male,78465,Individual,Email,Monthly
CUST_002732,2024-02-22,31,Female,149647,Individual,Organic,Monthly
CUST_002733,2024-02-05,19,Female,148116,Individual,Referral,Monthly
CUST_002734,2024-10-07,45,Male,108659,Individual,Meta,Annual
CUST_002735,2025-02-05,44,Male,114682,Individual,YouTube,Monthly
CUST_002736,2024-07-12,56,Female,46558,Individual,Organic,Annual
CUST_002737,2025-02-09,36,Female,52076,SME,Organic,Annual
CUST_002738,2024-09-05,30,Female,72158,Individual,Email,Quarterly
CUST_002739,2024-04-10,55,Male,87507,SME,Google Ads,Monthly
CUST_002740,2025-03-26,32,Female,88582,Individual,Google Ads,Quarterly
CUST_002741,2025-05-05,62,Female,128931,SME,Google Ads,Monthly
CUST_002742,2025-08-31,18,Female,128177,Individual,YouTube,Annual
CUST_002743,2025-03-05,21,Male,132918,Individual,Organic,Annual
CUST_002744,2024-02-29,25,Male,147640,SME,Google Ads,Quarterly
CUST_002745,2025-03-23,44,Male,108571,Individual,Organic,Quarterly
CUST_002746,2025-03-18,59,Female,143425,Individual,Meta,Monthly
CUST_002747,2024-06-09,69,Female,23956,SME,Referral,Monthly
CUST_002748,2025-10-05,30,Male,77072,SME,Referral,Quarterly
CUST_002749,2024-07-18,54,Female,72331,SME,Referral,Quarterly
CUST_002750,2025-08-03,47,Female,26472,SME,Google Ads,Quarterly
CUST_002751,2024-01-23,36,Male,31066,Individual,Referral,Quarterly
CUST_002752,2025-06-01,28,Female,37153,Individual,Referral,Quarterly
CUST_002753,2025-09-15,45,Female,97223,Individual,Organic,Annual
CUST_002754,2024-04-12,46,Male,81274,Individual,Referral,Quarterly
CUST_002755,2024-02-22,23,Male,111414,Enterprise,Referral,Monthly
CUST_002756,2025-06-19,25,Male,78177,Individual,Google Ads,Monthly
CUST_002757,2025-10-10,69,Female,77443,Individual,Referral,Quarterly
CUST_002758,2025-07-18,53,Female,129654,Individual,Organic,Monthly
CUST_002759,2025-12-06,43,Female,69606,Individual,YouTube,Monthly
CUST_002760,2025-07-18,47,Female,82461,SME,YouTube,Annual
CUST_002761,2025-02-14,47,Female,145766,Individual,Google Ads,Annual
CUST_002762,2024-03-24,30,Male,90631,Individual,Google Ads,Annual
CUST_002763,2024-06-19,32,Male,84175,Individual,Email,Annual
CUST_002764,2024-12-30,52,Female,28669,Enterprise,Organic,Quarterly
CUST_002765,2024-02-14,32,Female,52780,Individual,YouTube,Monthly
CUST_002766,2024-08-05,23,Female,69527,SME,Google Ads,Monthly
CUST_002767,2024-05-23,49,Male,78528,SME,Email,Monthly
CUST_002768,2024-04-25,40,Male,114817,SME,Meta,Annual
CUST_002769,2025-04-10,20,Male,138628,Individual,Referral,Annual
CUST_002770,2024-05-25,61,Male,121248,SME,Google Ads,Monthly
CUST_002771,2024-07-30,69,Female,54984,Individual,Organic,Monthly
CUST_002772,2024-04-03,63,Male,120872,Individual,Google Ads,Annual
CUST_002773,2025-06-07,18,Female,80521,Individual,Organic,Monthly
CUST_002774,2024-01-06,52,Female,119480,Individual,Google Ads,Monthly
CUST_002775,2025-10-26,30,Male,148451,SME,Referral,Annual
CUST_002776,2025-03-25,28,Female,52746,Enterprise,Organic,Monthly
CUST_002777,2024-02-12,59,Male,66994,SME,Referral,Quarterly
CUST_002778,2024-05-01,64,Male,118679,Individual,Referral,Annual
CUST_002779,2024-02-14,28,Female,69892,Enterprise,Meta,Monthly
CUST_002780,2024-10-01,44,Male,72271,Individual,Meta,Quarterly
CUST_002781,2024-11-14,55,Male,131796,Individual,Referral,Monthly
CUST_002782,2024-04-14,30,Female,26654,Individual,Meta,Quarterly
CUST_002783,2025-01-08,34,Female,27159,SME,Organic,Monthly
CUST_002784,2025-09-28,65,Male,91011,Individual,Organic,Monthly
CUST_002785,2025-06-16,63,Female,96757,Individual,Email,Monthly
CUST_002786,2025-07-03,69,Female,126598,Individual,Email,Monthly
CUST_002787,2025-06-26,61,Female,109716,Individual,Organic,Monthly
CUST_002788,2024-04-04,63,Male,42068,SME,Referral,Monthly
CUST_002789,2024-11-24,27,Female,81340,Individual,Meta,Monthly
CUST_002790,2025-12-30,22,Male,53434,Individual,Referral,Annual
CUST_002791,2025-08-29,38,Female,51147,SME,Google Ads,Monthly
CUST_002792,2025-01-04,66,Male,143505,Individual,Google Ads,Quarterly
CUST_002793,2025-08-01,28,Male,57739,Individual,Google Ads,Annual
CUST_002794,2024-12-07,46,Male,88040,SME,Referral,Quarterly
CUST_002795,2025-01-30,38,Male,53691,Enterprise,Email,Monthly
CUST_002796,2024-08-03,24,Female,79395,Individual,Email,Monthly
CUST_002797,2024-04-21,51,Male,37013,Enterprise,YouTube,Annual
CUST_002798,2024-03-05,56,Female,109117,Individual,Referral,Quarterly
CUST_002799,2025-03-13,56,Male,106916,SME,Meta,Quarterly
CUST_002800,2025-09-20,58,Male,101257,SME,Organic,Quarterly
CUST_002801,2025-12-24,30,Male,39861,SME,Meta,Annual
CUST_002802,2025-07-23,26,Male,118026,Individual,Email,Annual
CUST_002803,2025-06-06,19,Female,89925,Individual,Meta,Quarterly
CUST_002804,2024-07-10,46,Female,58090,Individual,YouTube,Quarterly
CUST_002805,2025-12-19,49,Male,85994,SME,Meta,Quarterly
CUST_002806,2024-08-21,41,Male,98763,Individual,Email,Monthly
CUST_002807,2025-07-28,44,Female,137771,SME,Meta,Monthly
CUST_002808,2025-11-15,49,Male,79430,SME,Email,Monthly
CUST_002809,2024-10-02,63,Female,106570,Individual,Email,Annual
CUST_002810,2025-07-28,64,Female,73009,Individual,YouTube,Quarterly
CUST_002811,2025-09-07,26,Female,92502,Individual,Referral,Monthly
CUST_002812,2024-07-25,43,Male,102597,Individual,YouTube,Quarterly
CUST_002813,2025-10-15,19,Male,89192,Individual,Google Ads,Monthly
CUST_002814,2025-12-28,29,Male,52977,Individual,Google Ads,Annual
CUST_002815,2025-12-03,62,Male,62837,Individual,Email,Monthly
CUST_002816,2025-03-10,40,Female,87699,Individual,Meta,Monthly
CUST_002817,2024-05-25,30,Female,134869,Individual,Google Ads,Monthly
CUST_002818,2024-09-06,67,Female,108321,SME,Referral,Quarterly
CUST_002819,2025-09-19,38,Male,141289,Individual,Organic,Monthly
CUST_002820,2025-07-21,23,Male,42516,Individual,Email,Quarterly
CUST_002821,2025-07-20,36,Male,124472,Individual,Google Ads,Quarterly
CUST_002822,2024-08-24,48,Female,36148,Individual,Meta,Annual
CUST_002823,2025-12-21,25,Female,111954,SME,Meta,Quarterly
CUST_002824,2024-09-22,18,Male,57204,Enterprise,Referral,Quarterly
CUST_002825,2025-03-04,53,Male,36285,SME,Google Ads,Monthly
CUST_002826,2024-06-29,27,Female,21607,SME,YouTube,Annual
CUST_002827,2024-08-16,69,Female,90218,Individual,YouTube,Monthly
CUST_002828,2025-12-30,56,Female,108529,Enterprise,YouTube,Quarterly
CUST_002829,2025-02-16,36,Male,124087,Individual,Meta,Quarterly
CUST_002830,2024-12-12,27,Female,145191,SME,YouTube,Monthly
CUST_002831,2024-10-13,45,Female,141132,Individual,Email,Monthly
CUST_002832,2025-05-18,59,Female,36011,SME,Organic,Monthly
CUST_002833,2025-03-19,20,Male,125816,Individual,Google Ads,Quarterly
CUST_002834,2024-01-03,26,Female,110693,Individual,Organic,Annual
CUST_002835,2025-05-06,64,Male,45333,Individual,Google Ads,Monthly
CUST_002836,2024-08-31,19,Male,25166,Individual,Meta,Quarterly
CUST_002837,2025-02-07,67,Male,149926,Individual,Referral,Annual
CUST_002838,2025-06-11,53,Male,32559,SME,Organic,Monthly
CUST_002839,2024-07-17,55,Female,50129,Individual,YouTube,Quarterly
CUST_002840,2025-03-15,58,Female,20058,SME,Email,Monthly
CUST_002841,2025-05-12,18,Female,130974,Individual,YouTube,Quarterly
CUST_002842,2025-01-19,54,Male,45666,SME,Organic,Quarterly
CUST_002843,2024-02-10,69,Male,52406,Enterprise,Google Ads,Monthly
CUST_002844,2025-10-30,66,Female,101136,Enterprise,Referral,Monthly
CUST_002845,2024-02-24,54,Male,53700,Individual,Meta,Annual
CUST_002846,2025-04-17,57,Male,134412,Individual,Referral,Annual
CUST_002847,2024-12-25,34,Male,145782,SME,Meta,Annual
CUST_002848,2024-04-16,68,Female,67728,SME,YouTube,Quarterly
CUST_002849,2024-03-08,68,Male,44119,SME,Organic,Monthly
CUST_002850,2024-12-26,64,Female,71712,Individual,YouTube,Monthly
CUST_002851,2025-10-18,42,Female,54129,Individual,Email,Monthly
CUST_002852,2024-10-10,65,Female,50011,Individual,Google Ads,Annual
CUST_002853,2024-06-20,58,Female,35324,Enterprise,Referral,Monthly
CUST_002854,2025-08-16,42,Male,61098,Enterprise,YouTube,Quarterly
CUST_002855,2024-08-22,34,Female,35303,Individual,Referral,Monthly
CUST_002856,2025-10-06,33,Male,38280,Individual,YouTube,Monthly
CUST_002857,2025-08-25,56,Male,87442,Enterprise,Google Ads,Quarterly
CUST_002858,2025-10-28,18,Male,129844,Individual,Google Ads,Quarterly
CUST_002859,2025-07-17,47,Female,79757,Enterprise,Referral,Annual
CUST_002860,2024-10-19,34,Male,119790,SME,Referral,Quarterly
CUST_002861,2024-05-06,29,Male,116576,Individual,Meta,Quarterly
CUST_002862,2024-04-18,39,Female,103481,Individual,Organic,Annual
CUST_002863,2025-06-01,60,Female,34071,SME,Google Ads,Quarterly
CUST_002864,2025-01-20,40,Female,108114,Individual,Email,Monthly
CUST_002865,2024-11-07,45,Male,142603,SME,Meta,Quarterly
CUST_002866,2024-10-19,47,Female,64653,Individual,Email,Monthly
CUST_002867,2024-12-04,49,Female,98313,Individual,Meta,Quarterly
CUST_002868,2025-04-09,44,Female,73106,Individual,Organic,Annual
CUST_002869,2024-03-01,65,Female,103470,Individual,YouTube,Annual
CUST_002870,2025-11-13,51,Male,107123,Individual,Referral,Quarterly
CUST_002871,2025-11-03,25,Female,97929,SME,YouTube,Monthly
CUST_002872,2025-08-17,54,Female,140910,Individual,Organic,Monthly
CUST_002873,2025-01-14,40,Male,44657,Individual,Organic,Monthly
CUST_002874,2025-09-08,25,Male,87807,Individual,YouTube,Quarterly
CUST_002875,2025-09-10,40,Female,148765,Individual,Google Ads,Annual
CUST_002876,2025-05-05,35,Female,110027,Individual,Email,Monthly
CUST_002877,2025-10-23,56,Female,92102,Individual,Organic,Quarterly
CUST_002878,2024-07-21,22,Male,86770,Enterprise,Email,Monthly
CUST_002879,2024-03-08,50,Female,37338,SME,Google Ads,Monthly
CUST_002880,2025-09-25,67,Male,89770,SME,YouTube,Quarterly
CUST_002881,2024-06-27,51,Male,28734,Individual,Email,Monthly
CUST_002882,2024-03-03,27,Male,76831,Individual,YouTube,Monthly
CUST_002883,2024-05-06,37,Female,132531,Individual,Referral,Monthly
CUST_002884,2025-06-10,41,Male,68232,Individual,Email,Monthly
CUST_002885,2024-09-20,52,Male,38883,Individual,Google Ads,Quarterly
CUST_002886,2025-07-16,69,Male,48357,Individual,Meta,Quarterly
